date,Dhading_Temperature,Dhading_Air_Pressure,Dhading_Wind_Speed,Dhading_Precipitation,Dhading_Rainfall_MM,Kathmandu_Temperature,Kathmandu_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kavre_Temperature,Kavre_Air_Pressure,Kavre_Wind_Speed,Kavre_Precipitation,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Precipitation,Sarlahi_Rainfall_MM
2024-02-20,12.4,850.5,12.6,0.4,0.4,15.85,871.3,12.2,0.6,0.6,13.15,847.75,10.0,0.0,0.0,20.0,998.75,13.4,0.0,0.0
2024-02-21,11.45,848.0,10.5,1.2,1.2,13.65,868.5,10.7,1.0,1.0,12.0,845.6,7.7,0.8,0.8,20.85,997.35,13.4,0.1,0.1
2024-02-22,10.85,848.35,15.1,2.7,2.7,12.6,868.15,10.8,2.5,2.5,11.05,845.65,6.1,0.4,0.4,20.2,998.6,13.7,0.7,0.7
2024-02-23,9.5,849.75,10.5,0.0,0.0,11.0,869.85,8.6,0.0,0.0,9.4,846.7,7.5,1.5,1.5,18.6,1000.85,18.9,0.0,0.0
2024-02-24,8.35,850.45,11.3,0.0,0.0,12.0,871.2,5.0,0.0,0.0,9.2,847.7,9.2,1.5,1.5,17.6,1003.05,12.1,0.0,0.0
2024-02-25,9.4,851.75,8.1,0.0,0.0,11.7,872.1,9.0,0.0,0.0,9.95,848.9,9.3,0.0,0.0,17.45,1003.8,16.8,0.0,0.0
2024-02-26,9.65,852.5,13.0,0.0,0.0,13.1,873.05,11.9,0.0,0.0,11.1,849.7,6.9,0.0,0.0,17.4,1004.4,9.4,0.0,0.0
2024-02-27,11.25,852.5,14.1,0.0,0.0,14.8,873.35,10.5,0.0,0.0,12.2,849.7,7.1,0.0,0.0,17.7,1003.2,14.1,0.0,0.0
2024-02-28,11.55,849.9,14.5,0.0,0.0,15.35,870.75,13.2,0.0,0.0,13.05,847.35,12.7,0.0,0.0,19.1,1000.2,18.4,0.0,0.0
2024-02-29,12.55,849.9,15.1,0.0,0.0,14.2,869.7,9.2,0.0,0.0,12.8,847.15,10.5,0.0,0.0,19.9,1001.3,14.7,0.0,0.0
2024-03-01,12.15,852.0,13.4,0.0,0.0,15.95,872.85,13.2,0.0,0.0,13.35,849.5,10.5,0.0,0.0,19.5,1002.75,10.3,0.0,0.0
2024-03-02,13.15,852.25,15.5,0.1,0.1,15.9,872.55,11.3,0.8,0.8,13.3,849.5,10.0,3.8,3.8,21.55,1001.5,15.6,0.0,0.0
2024-03-03,12.45,851.55,5.8,2.0,2.0,14.35,872.0,7.9,5.2,5.2,13.15,849.05,6.8,10.4,10.4,21.4,1000.4,21.4,1.4,1.4
2024-03-04,13.2,850.8,9.1,0.0,0.0,14.45,870.75,8.4,2.5,2.5,12.65,847.75,7.4,0.6,0.6,21.75,999.55,16.6,2.5,2.5
2024-03-05,11.9,850.55,11.3,0.0,0.0,16.4,871.9,13.1,0.0,0.0,13.05,847.65,8.9,0.0,0.0,21.6,999.65,25.1,0.0,0.0
2024-03-06,13.2,850.1,10.1,0.0,0.0,16.35,870.45,10.3,0.0,0.0,13.8,847.6,7.8,0.1,0.1,19.75,1000.1,16.8,0.0,0.0
2024-03-07,13.9,850.0,11.4,0.0,0.0,16.1,870.15,9.8,7.5,7.5,13.55,847.25,11.7,0.0,0.0,19.15,999.75,11.9,0.0,0.0
2024-03-08,12.6,849.75,15.8,0.0,0.0,16.0,870.5,11.8,0.0,0.0,13.1,847.0,8.6,1.2,1.2,19.95,999.95,20.6,0.0,0.0
2024-03-09,12.85,850.2,16.3,0.0,0.0,16.35,870.9,10.8,0.0,0.0,13.35,847.55,9.5,0.1,0.1,20.0,1001.05,12.2,0.0,0.0
2024-03-10,14.25,852.45,13.8,0.0,0.0,16.75,872.65,12.5,0.0,0.0,13.5,849.35,9.2,0.0,0.0,20.55,1002.6,8.7,0.0,0.0
2024-03-11,15.55,855.25,12.2,0.0,0.0,16.5,874.85,11.3,0.0,0.0,14.8,851.95,9.2,0.3,0.3,22.45,1002.15,12.6,0.0,0.0
2024-03-12,15.85,851.6,12.0,0.0,0.0,17.85,871.35,12.9,0.0,0.0,15.9,848.55,7.4,0.0,0.0,22.65,998.3,22.3,0.0,0.0
2024-03-13,14.9,849.85,14.2,0.0,0.0,18.2,870.35,9.5,0.1,0.1,15.4,847.4,6.7,0.3,0.3,22.85,998.15,22.9,0.0,0.0
2024-03-14,15.25,851.6,11.5,0.0,0.0,18.1,872.05,12.0,0.5,0.5,14.95,849.1,8.1,1.8,1.8,22.7,998.95,23.4,0.0,0.0
2024-03-15,15.0,850.75,9.9,0.0,0.0,18.65,871.5,9.7,0.0,0.0,15.85,848.75,7.9,0.0,0.0,23.3,998.75,21.0,0.0,0.0
2024-03-16,14.4,853.3,13.1,0.0,0.0,17.95,874.3,9.5,0.0,0.0,15.3,851.05,11.7,0.0,0.0,23.05,1001.25,19.1,0.0,0.0
2024-03-17,14.6,853.6,12.4,0.0,0.0,16.75,874.45,12.0,0.0,0.0,15.65,851.35,7.2,0.0,0.0,23.05,1001.1,18.4,0.0,0.0
2024-03-18,15.35,852.4,12.2,0.0,0.0,17.9,873.15,8.8,0.0,0.0,16.0,850.35,9.8,0.0,0.0,23.55,999.55,13.6,0.0,0.0
2024-03-19,15.25,852.75,9.7,0.0,0.0,17.75,872.9,12.3,0.0,0.0,15.8,850.55,8.4,0.0,0.0,25.05,998.95,12.5,0.0,0.0
2024-03-20,13.1,852.4,12.0,8.4,8.4,15.25,873.1,8.8,4.5,4.5,11.7,849.7,7.8,3.7,3.7,20.75,1002.3,13.7,11.5,11.5
2024-03-21,13.65,852.45,13.5,4.1,4.1,15.55,872.4,9.2,4.9,4.9,13.65,849.45,8.8,6.7,6.7,20.6,1001.15,22.0,20.2,20.2
2024-03-22,14.0,849.7,11.9,2.3,2.3,15.0,869.65,10.6,1.6,1.6,13.45,846.55,8.9,2.6,2.6,20.9,997.8,11.3,0.0,0.0
2024-03-23,14.1,848.0,10.3,1.4,1.4,15.8,868.15,9.7,16.7,16.7,13.7,844.95,9.7,4.9,4.9,21.6,996.0,11.9,1.3,1.3
2024-03-24,14.55,849.75,14.3,2.8,2.8,16.7,870.2,5.3,2.8,2.8,14.55,847.25,6.1,1.5,1.5,23.3,998.65,16.1,0.2,0.2
2024-03-25,13.95,852.0,10.2,1.9,1.9,15.65,871.95,9.3,0.4,0.4,15.1,849.4,10.4,0.8,0.8,23.95,998.65,14.0,0.0,0.0
2024-03-26,15.95,852.15,11.7,2.4,2.4,17.4,872.05,11.2,1.6,1.6,15.3,849.1,8.4,1.1,1.1,24.3,999.7,13.6,0.2,0.2
2024-03-27,15.55,854.5,10.7,0.8,0.8,17.1,874.55,7.7,2.0,2.0,15.0,851.3,4.8,11.7,11.7,24.35,1001.45,14.8,0.0,0.0
2024-03-28,16.5,852.55,9.1,0.6,0.6,17.9,872.5,5.2,4.2,4.2,16.35,849.9,4.0,5.0,5.0,25.2,998.7,14.1,0.0,0.0
2024-03-29,16.7,852.5,8.0,1.6,1.6,18.15,872.35,6.6,2.9,2.9,16.95,849.75,5.3,2.0,2.0,25.75,997.6,8.7,0.0,0.0
2024-03-30,16.75,852.1,8.7,4.7,4.7,18.7,872.35,9.9,1.2,1.2,17.3,849.95,6.0,1.9,1.9,26.75,997.45,12.5,0.0,0.0
2024-03-31,17.85,850.45,16.0,0.0,0.0,19.9,870.7,16.0,0.3,0.3,18.65,848.55,16.1,0.4,0.4,26.85,995.45,26.2,0.1,0.1
2024-04-01,17.5,846.9,12.0,0.0,0.0,19.75,867.0,13.8,0.0,0.0,18.4,844.9,7.6,0.0,0.0,26.55,991.15,29.5,0.0,0.0
2024-04-02,18.25,845.9,15.2,0.0,0.0,21.25,866.4,11.7,0.0,0.0,18.75,844.2,8.7,0.0,0.0,24.8,991.65,16.1,0.0,0.0
2024-04-03,18.35,848.3,13.4,0.0,0.0,21.05,868.8,12.0,0.0,0.0,18.8,846.5,7.7,0.0,0.0,25.2,993.9,9.7,0.0,0.0
2024-04-04,19.2,849.3,16.9,0.0,0.0,21.7,869.85,12.7,0.0,0.0,19.6,847.85,7.2,1.7,1.7,26.05,992.85,14.2,0.0,0.0
2024-04-05,19.75,848.7,13.3,0.0,0.0,21.45,868.7,10.5,0.4,0.4,19.7,847.0,8.2,0.2,0.2,28.05,992.5,16.1,0.0,0.0
2024-04-06,20.15,849.4,15.5,0.1,0.1,22.15,869.8,13.6,0.2,0.2,19.85,848.15,11.0,1.8,1.8,27.15,992.55,12.3,0.0,0.0
2024-04-07,18.15,848.75,13.8,0.0,0.0,21.25,869.45,10.5,0.2,0.2,19.6,847.8,6.8,0.3,0.3,26.85,993.4,17.3,0.0,0.0
2024-04-08,18.8,850.45,14.3,0.0,0.0,20.25,870.3,9.9,0.0,0.0,18.85,849.55,8.6,0.0,0.0,25.95,996.05,13.0,0.0,0.0
2024-04-09,17.15,851.3,13.4,0.0,0.0,20.15,872.35,11.5,0.0,0.0,17.9,849.8,10.7,1.4,1.4,25.85,997.55,12.4,0.0,0.0
2024-04-10,17.45,852.45,15.6,0.0,0.0,21.35,873.55,14.0,0.0,0.0,18.25,850.75,9.0,0.3,0.3,25.45,997.65,13.1,0.0,0.0
2024-04-11,18.25,853.7,13.8,0.0,0.0,21.0,874.65,11.8,0.4,0.4,18.95,852.7,10.7,0.2,0.2,27.3,999.15,15.3,0.0,0.0
2024-04-12,18.2,853.05,14.1,0.0,0.0,20.35,873.55,11.7,0.0,0.0,18.85,851.5,9.8,0.1,0.1,26.25,998.5,10.6,0.1,0.1
2024-04-13,19.05,853.75,12.7,0.0,0.0,22.05,874.4,10.1,0.0,0.0,19.1,851.45,8.6,1.2,1.2,27.85,997.95,12.7,0.0,0.0
2024-04-14,19.25,854.1,15.2,0.0,0.0,22.0,874.55,13.6,0.0,0.0,20.1,852.0,7.5,0.1,0.1,28.6,997.75,14.0,0.0,0.0
2024-04-15,20.2,853.4,14.9,0.0,0.0,23.45,874.25,13.4,0.0,0.0,19.85,851.35,9.5,0.0,0.0,29.15,996.2,12.6,0.0,0.0
2024-04-16,21.35,850.5,14.5,0.0,0.0,23.85,871.05,11.3,0.0,0.0,20.9,848.95,8.3,2.7,2.7,29.25,993.2,12.9,0.0,0.0
2024-04-17,21.15,848.8,16.1,0.0,0.0,22.05,868.25,12.4,0.1,0.1,20.15,846.65,9.4,0.9,0.9,28.8,991.75,15.3,0.0,0.0
2024-04-18,20.5,848.25,16.2,0.0,0.0,23.45,868.85,8.1,0.1,0.1,19.85,846.65,6.0,0.8,0.8,27.75,991.7,17.2,0.0,0.0
2024-04-19,21.75,846.55,14.1,0.0,0.0,22.6,866.5,15.8,0.0,0.0,20.2,844.15,11.5,0.4,0.4,28.85,988.6,14.4,0.0,0.0
2024-04-20,21.15,845.75,15.5,0.0,0.0,23.8,865.95,18.8,0.0,0.0,21.85,843.65,19.6,0.0,0.0,30.8,987.7,25.9,0.0,0.0
2024-04-21,21.15,846.6,16.6,0.0,0.0,24.65,867.4,13.9,0.0,0.0,21.7,844.85,7.6,0.0,0.0,30.25,988.95,29.0,0.0,0.0
2024-04-22,22.5,848.5,17.3,0.0,0.0,24.95,868.55,14.5,0.0,0.0,22.65,846.0,16.0,0.0,0.0,31.1,990.75,30.1,0.0,0.0
2024-04-23,20.85,848.85,16.6,0.0,0.0,23.9,869.5,15.2,0.0,0.0,20.75,846.75,10.0,0.4,0.4,30.5,990.4,28.1,0.0,0.0
2024-04-24,20.7,847.6,17.6,0.0,0.0,23.85,868.35,14.8,0.0,0.0,20.9,846.0,8.6,0.3,0.3,29.55,990.15,33.0,0.0,0.0
2024-04-25,20.95,847.75,15.3,0.0,0.0,24.4,868.5,15.3,0.0,0.0,21.7,846.0,8.1,0.3,0.3,29.0,990.15,26.3,0.0,0.0
2024-04-26,21.5,848.0,16.2,0.0,0.0,24.15,868.45,12.4,0.0,0.0,22.05,846.6,13.8,0.0,0.0,29.25,990.25,15.3,0.0,0.0
2024-04-27,22.6,849.1,17.6,0.0,0.0,24.35,869.3,15.3,0.0,0.0,23.15,847.7,11.9,0.0,0.0,30.65,991.5,15.3,0.0,0.0
2024-04-28,21.9,849.0,16.3,0.0,0.0,24.0,868.95,16.5,0.0,0.0,23.0,847.3,16.3,0.0,0.0,30.05,990.45,29.6,0.0,0.0
2024-04-29,22.2,849.1,17.9,0.0,0.0,24.5,869.45,14.1,0.0,0.0,22.75,847.6,14.7,0.0,0.0,30.9,990.9,27.4,0.0,0.0
2024-04-30,22.2,846.5,17.2,0.0,0.0,25.5,866.6,14.8,0.0,0.0,22.8,844.6,13.4,0.0,0.0,31.95,986.6,32.2,0.0,0.0
2024-05-01,24.25,845.55,18.8,0.0,0.0,24.05,864.5,13.7,0.0,0.0,22.15,842.9,13.1,0.0,0.0,30.7,986.6,30.5,0.0,0.0
2024-05-02,19.8,844.95,17.7,0.0,0.0,22.85,865.4,13.8,0.0,0.0,19.65,843.1,13.2,0.0,0.0,29.25,988.35,22.6,0.0,0.0
2024-05-03,20.65,848.15,16.4,0.0,0.0,24.2,868.25,11.8,0.0,0.0,21.15,845.65,8.8,0.0,0.0,28.6,991.6,14.3,0.0,0.0
2024-05-04,21.9,849.95,18.4,0.0,0.0,23.75,869.8,13.8,0.0,0.0,21.9,847.75,12.5,0.0,0.0,30.55,992.25,18.2,0.0,0.0
2024-05-05,21.3,846.65,15.4,0.0,0.0,22.9,866.35,13.5,0.0,0.0,20.95,844.4,11.5,0.1,0.1,30.05,988.8,20.5,0.0,0.0
2024-05-06,22.1,849.0,18.6,0.0,0.0,24.1,868.9,12.4,0.3,0.3,21.4,847.3,11.8,4.3,4.3,29.6,993.5,24.5,1.1,1.1
2024-05-07,18.3,852.0,10.7,4.5,4.5,20.7,872.15,7.6,13.1,13.1,18.15,849.4,8.4,11.8,11.8,28.85,997.8,27.1,12.5,12.5
2024-05-08,16.4,852.25,10.7,7.3,7.3,19.0,872.45,7.6,11.7,11.7,17.5,850.0,9.4,13.9,13.9,25.3,997.8,15.3,22.1,22.1
2024-05-09,18.4,851.0,11.2,0.4,0.4,20.45,871.2,7.2,1.1,1.1,18.9,849.15,9.3,4.7,4.7,27.5,996.05,17.6,0.4,0.4
2024-05-10,17.85,851.6,8.2,10.1,10.1,20.45,871.55,7.1,5.0,5.0,18.35,849.2,7.5,0.7,0.7,26.85,995.75,15.9,0.0,0.0
2024-05-11,18.85,852.4,11.2,4.0,4.0,20.25,872.4,7.6,11.3,11.3,19.2,850.05,8.9,13.4,13.4,28.45,996.25,21.9,7.5,7.5
2024-05-12,18.95,852.85,8.7,3.9,3.9,20.3,873.25,6.7,12.3,12.3,18.6,850.9,7.9,13.3,13.3,26.7,997.9,14.4,7.6,7.6
2024-05-13,18.75,852.8,12.3,0.3,0.3,20.85,872.75,6.9,4.1,4.1,18.5,850.4,7.1,1.9,1.9,27.85,996.65,8.4,0.0,0.0
2024-05-14,19.55,852.5,10.9,0.0,0.0,21.05,872.65,8.1,0.7,0.7,20.15,850.5,8.3,0.5,0.5,29.25,996.05,11.8,0.0,0.0
2024-05-15,21.35,853.4,14.3,1.8,1.8,21.9,873.45,13.1,0.0,0.0,21.4,851.85,11.0,2.3,2.3,30.95,996.65,12.8,0.0,0.0
2024-05-16,22.7,853.25,11.6,0.0,0.0,22.95,873.5,9.4,0.0,0.0,21.5,851.2,6.6,0.2,0.2,31.2,995.05,13.1,0.0,0.0
2024-05-17,22.3,851.4,13.3,0.0,0.0,23.85,871.75,12.3,0.0,0.0,22.0,849.7,6.5,0.1,0.1,30.4,992.55,11.6,0.0,0.0
2024-05-18,23.05,849.85,13.9,0.9,0.9,23.95,870.05,12.0,0.2,0.2,22.4,847.6,6.6,2.0,2.0,30.85,990.5,18.3,1.0,1.0
2024-05-19,22.05,848.65,11.9,1.5,1.5,23.0,868.9,8.1,1.5,1.5,21.15,846.4,7.7,5.8,5.8,29.5,990.05,19.1,11.7,11.7
2024-05-20,22.15,848.5,10.5,1.2,1.2,22.9,868.6,8.0,16.0,16.0,21.3,847.0,5.7,2.0,2.0,29.45,991.3,20.5,0.6,0.6
2024-05-21,22.2,850.15,10.5,3.7,3.7,24.15,870.1,7.0,3.2,3.2,21.85,847.9,8.8,2.2,2.2,29.8,991.9,17.1,0.1,0.1
2024-05-22,22.05,850.45,14.1,0.7,0.7,23.2,870.55,7.0,11.0,11.0,21.35,848.35,8.1,1.7,1.7,29.65,992.15,23.3,0.1,0.1
2024-05-23,21.65,849.75,11.3,0.7,0.7,23.25,869.7,7.6,0.7,0.7,21.55,847.55,6.2,1.4,1.4,30.45,991.1,14.2,0.1,0.1
2024-05-24,22.75,848.9,8.8,0.2,0.2,23.8,869.05,7.0,1.8,1.8,22.65,846.9,5.8,0.9,0.9,31.6,989.2,8.6,0.0,0.0
2024-05-25,23.2,847.6,12.9,0.8,0.8,24.45,867.4,11.6,7.1,7.1,23.1,845.7,6.1,8.2,8.2,32.8,987.15,14.5,0.0,0.0
2024-05-26,22.3,846.9,9.5,1.5,1.5,23.8,866.6,6.7,1.7,1.7,22.6,844.55,7.2,2.1,2.1,32.45,986.1,19.8,0.7,0.7
2024-05-27,23.0,844.5,12.9,17.6,17.6,24.2,864.35,8.6,4.4,4.4,23.05,842.7,7.9,27.6,27.6,32.4,984.35,19.2,0.0,0.0
2024-05-28,21.0,841.65,7.1,19.1,19.1,22.7,861.75,6.6,16.7,16.7,20.95,839.65,5.1,8.5,8.5,31.8,982.3,14.4,0.0,0.0
2024-05-29,21.65,843.15,8.0,7.3,7.3,23.25,863.1,8.6,1.1,1.1,21.75,841.35,7.1,0.7,0.7,33.85,984.25,13.7,0.0,0.0
2024-05-30,23.05,845.35,12.9,0.1,0.1,25.85,866.05,11.0,0.0,0.0,23.15,844.4,8.4,0.2,0.2,32.8,986.7,20.5,13.4,13.4
2024-05-31,22.95,846.85,14.8,0.0,0.0,25.45,867.45,12.2,0.1,0.1,23.3,845.25,5.6,0.6,0.6,31.7,988.75,16.0,0.2,0.2
2024-06-01,22.35,848.75,12.0,1.4,1.4,23.0,868.7,7.0,0.7,0.7,21.45,846.95,7.0,4.4,4.4,32.05,989.9,14.3,0.0,0.0
2024-06-02,22.0,849.05,9.5,0.4,0.4,23.65,869.5,7.7,8.1,8.1,22.05,847.45,7.0,0.6,0.6,30.75,990.6,16.7,6.2,6.2
2024-06-03,21.4,848.7,10.2,2.3,2.3,22.6,868.75,8.9,0.7,0.7,20.65,846.55,7.0,1.0,1.0,30.25,989.8,15.3,6.0,6.0
2024-06-04,20.95,847.9,6.6,10.1,10.1,22.6,868.1,7.6,8.7,8.7,21.8,846.35,6.2,9.5,9.5,30.15,990.45,16.8,4.1,4.1
2024-06-05,21.05,849.05,9.6,7.8,7.8,23.25,869.3,8.1,4.5,4.5,20.95,847.15,6.5,1.3,1.3,29.6,991.25,21.6,23.2,23.2
2024-06-06,21.4,849.35,11.2,5.4,5.4,24.1,869.9,7.9,1.2,1.2,22.35,847.7,4.9,4.1,4.1,29.1,991.45,11.2,24.5,24.5
2024-06-07,20.55,847.2,8.0,1.5,1.5,22.15,867.55,6.6,12.8,12.8,20.95,845.65,8.4,10.6,10.6,29.2,989.55,11.3,0.6,0.6
2024-06-08,21.1,846.85,11.4,6.0,6.0,23.2,867.0,9.0,3.3,3.3,21.9,844.85,6.4,2.2,2.2,31.0,987.65,14.5,0.0,0.0
2024-06-09,22.5,846.25,13.0,0.0,0.0,24.55,866.4,12.0,0.0,0.0,22.95,844.1,5.6,0.2,0.2,31.3,987.15,16.3,0.0,0.0
2024-06-10,22.7,846.85,14.1,0.0,0.0,25.7,867.35,13.0,0.0,0.0,23.85,845.1,8.2,0.7,0.7,31.65,987.35,15.3,0.0,0.0
2024-06-11,23.0,847.1,13.0,7.2,7.2,24.35,866.85,8.9,2.2,2.2,22.85,844.85,5.9,3.7,3.7,31.65,987.9,18.2,0.3,0.3
2024-06-12,23.6,847.55,12.0,0.3,0.3,24.85,867.75,9.2,1.1,1.1,23.05,845.6,6.1,3.1,3.1,32.1,987.85,14.8,0.0,0.0
2024-06-13,23.15,846.15,13.7,5.9,5.9,24.8,866.25,9.0,10.5,10.5,22.95,844.25,9.0,8.6,8.6,31.35,986.75,20.7,1.5,1.5
2024-06-14,22.65,845.2,13.7,32.0,32.0,24.75,865.4,10.2,9.2,9.2,22.95,843.1,6.5,4.4,4.4,30.0,986.85,19.5,1.6,1.6
2024-06-15,22.35,845.3,11.9,9.8,9.8,24.9,865.6,9.2,4.7,4.7,23.05,843.55,6.6,2.3,2.3,29.9,986.85,19.5,10.9,10.9
2024-06-16,21.6,846.45,9.4,24.9,24.9,24.1,867.0,8.7,10.8,10.8,22.3,844.8,5.2,5.0,5.0,30.3,988.4,20.2,1.0,1.0
2024-06-17,21.95,846.25,12.0,39.8,39.8,24.45,866.65,6.2,12.0,12.0,22.7,844.7,4.7,8.8,8.8,31.0,987.0,17.4,0.1,0.1
2024-06-18,22.1,843.75,11.0,40.5,40.5,24.7,864.1,6.4,12.3,12.3,21.9,842.4,5.6,8.5,8.5,30.25,985.05,19.8,3.5,3.5
2024-06-19,21.3,843.1,10.5,75.0,75.0,24.15,863.4,7.7,30.9,30.9,22.3,841.6,5.7,17.2,17.2,28.15,985.85,22.8,28.5,28.5
2024-06-20,21.3,844.65,13.3,14.2,14.2,23.55,864.95,7.8,9.8,9.8,22.55,842.95,7.0,59.6,59.6,28.0,987.8,18.9,1.7,1.7
2024-06-21,21.2,846.0,10.8,2.3,2.3,23.55,866.15,5.4,7.6,7.6,22.1,844.15,6.2,19.5,19.5,28.9,988.15,16.7,0.4,0.4
2024-06-22,20.6,846.2,8.3,9.5,9.5,24.1,866.55,5.1,15.0,15.0,22.0,844.9,6.5,9.3,9.3,28.7,988.25,15.6,2.9,2.9
2024-06-23,21.3,846.95,11.2,2.6,2.6,23.75,867.15,5.9,11.8,11.8,22.5,845.35,6.0,18.2,18.2,30.4,988.25,12.6,1.4,1.4
2024-06-24,22.35,846.1,11.3,0.9,0.9,24.1,866.3,6.6,9.5,9.5,23.1,844.4,6.8,11.2,11.2,30.6,987.15,14.1,1.9,1.9
2024-06-25,22.65,845.35,11.0,3.3,3.3,24.55,865.75,6.1,13.5,13.5,22.55,843.95,7.1,30.1,30.1,28.65,987.1,19.0,17.5,17.5
2024-06-26,22.4,846.4,9.7,19.0,19.0,24.8,867.15,6.3,55.0,55.0,21.75,844.8,7.2,42.5,42.5,27.55,988.7,21.5,44.5,44.5
2024-06-27,21.35,847.9,7.2,4.7,4.7,23.45,868.5,5.6,15.4,15.4,21.9,846.35,6.9,19.6,19.6,30.3,989.95,13.5,3.6,3.6
2024-06-28,21.5,846.15,12.0,11.8,11.8,24.1,866.5,7.9,26.4,26.4,22.05,844.35,4.7,46.3,46.3,29.35,988.2,14.7,3.8,3.8
2024-06-29,20.95,845.35,8.2,16.3,16.3,23.5,865.55,6.1,22.3,22.3,21.95,843.65,5.4,36.3,36.3,29.45,987.4,15.9,9.3,9.3
2024-06-30,21.9,845.0,9.5,10.3,10.3,23.95,865.35,5.4,16.5,16.5,21.5,843.3,5.4,19.3,19.3,29.0,987.1,13.1,4.6,4.6
2024-07-01,21.45,842.6,9.7,13.6,13.6,23.55,862.75,5.5,36.4,36.4,22.25,840.85,4.3,30.0,30.0,28.45,984.5,11.2,8.6,8.6
2024-07-02,20.9,842.25,8.7,37.9,37.9,23.8,862.85,5.9,32.4,32.4,22.4,840.95,7.1,46.3,46.3,28.55,985.5,24.9,32.5,32.5
2024-07-03,20.15,844.5,10.2,6.0,6.0,23.45,864.9,7.1,20.7,20.7,22.3,843.15,6.5,27.2,27.2,29.05,987.45,26.6,0.4,0.4
2024-07-04,21.85,846.3,6.5,21.7,21.7,24.65,866.75,7.9,13.3,13.3,22.3,844.75,8.0,14.5,14.5,28.6,988.7,21.8,3.7,3.7
2024-07-05,19.95,844.4,4.9,16.2,16.2,22.9,865.0,5.8,14.5,14.5,21.5,843.25,5.8,26.1,26.1,26.4,987.3,22.3,45.5,45.5
2024-07-06,19.25,843.95,8.4,101.2,101.2,21.95,864.7,7.2,45.5,45.5,20.0,843.0,5.8,54.4,54.4,26.05,988.3,20.4,32.9,32.9
2024-07-07,19.5,846.7,9.3,2.6,2.6,23.45,867.5,7.4,12.7,12.7,21.7,845.7,7.4,8.1,8.1,27.45,990.35,18.8,6.4,6.4
2024-07-08,21.25,848.0,9.3,5.2,5.2,23.75,868.2,6.6,6.4,6.4,21.7,846.2,5.1,13.8,13.8,28.75,989.95,10.2,7.0,7.0
2024-07-09,22.15,848.0,10.9,21.9,21.9,24.3,868.35,6.2,16.6,16.6,22.75,846.45,6.8,30.0,30.0,28.85,990.5,14.9,21.2,21.2
2024-07-10,21.4,847.95,8.0,14.1,14.1,23.55,868.2,7.9,32.3,32.3,21.9,846.2,6.0,40.7,40.7,27.35,990.55,13.7,27.5,27.5
2024-07-11,21.15,844.4,6.0,74.4,74.4,23.8,865.0,5.6,57.7,57.7,22.35,843.1,4.0,37.2,37.2,28.25,987.15,8.9,16.6,16.6
2024-07-12,20.55,843.15,5.2,78.8,78.8,23.3,863.7,3.6,155.9,155.9,20.95,841.65,6.9,96.5,96.5,26.6,986.65,15.6,77.6,77.6
2024-07-13,21.4,843.85,10.5,3.4,3.4,23.95,863.95,5.9,10.7,10.7,22.0,842.05,5.3,14.9,14.9,28.55,985.3,9.7,4.9,4.9
2024-07-14,22.3,844.5,8.2,29.3,29.3,24.55,864.75,6.3,29.7,29.7,22.6,842.9,8.2,27.2,27.2,29.05,985.7,17.5,21.5,21.5
2024-07-15,22.6,846.9,11.7,13.7,13.7,24.95,867.2,5.5,12.7,12.7,23.8,845.45,8.4,2.9,2.9,30.05,987.95,15.8,2.0,2.0
2024-07-16,22.6,847.85,10.2,7.8,7.8,25.0,868.25,5.8,33.3,33.3,22.9,846.35,8.3,8.1,8.1,30.25,989.6,20.9,6.9,6.9
2024-07-17,21.85,847.25,6.1,25.8,25.8,23.8,867.45,6.7,22.0,22.0,22.3,845.5,5.4,31.4,31.4,29.1,988.85,11.3,2.1,2.1
2024-07-18,22.1,845.7,10.5,12.1,12.1,24.25,866.15,4.7,18.1,18.1,23.2,844.3,4.2,66.1,66.1,30.45,986.85,11.6,7.1,7.1
2024-07-19,21.7,844.55,5.7,19.0,19.0,24.0,864.85,5.2,14.7,14.7,22.9,843.15,4.7,18.2,18.2,29.65,985.65,11.6,13.5,13.5
2024-07-20,22.6,845.6,9.3,9.1,9.1,24.9,866.15,6.1,23.0,23.0,22.8,843.95,6.2,6.6,6.6,30.15,986.75,17.7,4.2,4.2
2024-07-21,20.95,845.6,6.6,37.2,37.2,23.5,866.05,5.6,11.8,11.8,22.5,844.15,6.8,10.5,10.5,30.4,986.9,18.8,0.3,0.3
2024-07-22,21.15,845.6,5.4,3.6,3.6,24.2,865.95,6.0,6.3,6.3,22.6,844.0,6.1,7.7,7.7,29.8,987.05,20.4,7.2,7.2
2024-07-23,21.5,844.1,6.7,12.5,12.5,23.95,864.55,6.3,12.0,12.0,22.7,842.6,6.2,6.9,6.9,29.5,985.65,18.9,1.6,1.6
2024-07-24,20.95,841.5,6.2,13.3,13.3,23.6,861.9,7.3,18.6,18.6,22.65,840.2,8.4,8.0,8.0,30.45,982.35,19.3,0.2,0.2
2024-07-25,22.05,841.0,9.2,8.4,8.4,24.65,861.3,7.0,19.8,19.8,22.9,839.55,7.3,19.8,19.8,29.95,981.45,15.8,5.1,5.1
